pair_offset,source_row,inserted_count,cosine_similarity
21,846,21,0.7612921595573425
21,846,22,0.7586769461631775
21,846,23,0.7562711834907532
21,846,24,0.754105806350708
21,846,25,0.7521030902862549
21,846,26,0.750258207321167
21,846,27,0.7485682964324951
21,846,28,0.7469927072525024
21,846,29,0.7455245852470398
21,846,30,0.7441612482070923
22,897,0,0.8997464776039124
22,897,1,0.879464864730835
22,897,2,0.8721984028816223
22,897,3,0.8662756681442261
22,897,4,0.8601173162460327
22,897,5,0.853890061378479
22,897,6,0.8480005860328674
22,897,7,0.8422954082489014
22,897,8,0.8367312550544739
22,897,9,0.8315364122390747
22,897,10,0.826773464679718
22,897,11,0.8221801519393921
22,897,12,0.817954421043396
22,897,13,0.8139450550079346
22,897,14,0.8101828694343567
22,897,15,0.8064931035041809
22,897,16,0.8026148080825806
22,897,17,0.7984484434127808
22,897,18,0.794765055179596
22,897,19,0.7916616201400757
22,897,20,0.7886664867401123
22,897,21,0.7858399748802185
22,897,22,0.7832202911376953
22,897,23,0.780785083770752
22,897,24,0.7785570621490479
22,897,25,0.7765641212463379
22,897,26,0.7747097015380859
22,897,27,0.7730069160461426
22,897,28,0.7716405391693115
22,897,29,0.7703927159309387
22,897,30,0.7692288160324097
23,921,0,0.9090693593025208
23,921,1,0.9095386266708374
23,921,2,0.9065263271331787
23,921,3,0.9027349948883057
23,921,4,0.897799551486969
23,921,5,0.8929663300514221
23,921,6,0.88789963722229
23,921,7,0.8829151391983032
23,921,8,0.8783630728721619
23,921,9,0.873975396156311
23,921,10,0.8698159456253052
23,921,11,0.865715742111206
23,921,12,0.8617154359817505
23,921,13,0.8579394817352295
23,921,14,0.8543789982795715
23,921,15,0.850502610206604
23,921,16,0.8474943041801453
23,921,17,0.8445700407028198
23,921,18,0.8416470289230347
23,921,19,0.838958203792572
23,921,20,0.836357057094574
23,921,21,0.8338671326637268
23,921,22,0.8315087556838989
23,921,23,0.8292932510375977
23,921,24,0.8271759152412415
23,921,25,0.825066328048706
23,921,26,0.8232090473175049
23,921,27,0.8214963674545288
23,921,28,0.8198730945587158
23,921,29,0.8183218240737915
23,921,30,0.816875696182251
24,974,0,0.9526538848876953
24,974,1,0.9324145913124084
24,974,2,0.914792537689209
24,974,3,0.9007900953292847
24,974,4,0.88995361328125
24,974,5,0.8817199468612671
24,974,6,0.8741656541824341
24,974,7,0.8674989938735962
24,974,8,0.8610069751739502
24,974,9,0.854189932346344
24,974,10,0.848609983921051
24,974,11,0.8433988094329834
24,974,12,0.8386706709861755
24,974,13,0.8339653015136719
24,974,14,0.8295911550521851
24,974,15,0.8253135085105896
24,974,16,0.8211645483970642
24,974,17,0.8172218799591064
24,974,18,0.8132901787757874
24,974,19,0.8100517988204956
24,974,20,0.8069331049919128
24,974,21,0.8039210438728333
24,974,22,0.8011043071746826
24,974,23,0.7984682321548462
24,974,24,0.7959544062614441
24,974,25,0.793630838394165
24,974,26,0.7915023565292358
24,974,27,0.7895222902297974
24,974,28,0.7876800298690796
24,974,29,0.7859629988670349
24,974,30,0.7843539714813232
