pool_index,rank,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,per_mode_metrics_json,pool_source
105,467,19432, cryptocurrency,▁cryptocurrency,OK,"(19432,)",-0.7861227281100711,11.437818383328777,False,False,-0.1379071293806088,-0.0213133356587466,0.0859375,0.6269022630707156,0.741356431844386,0.6620860185405559,-0.1379071293806088,False,7.895356469030442,2.065666782937334,0.9095394736842104,0.567255657676789,"[{""absolute_escape_q05"": -0.13435298171614452, ""relative_outward_q05"": -0.02062625455178818, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5765857990932978, ""triggered_pairwise_mean"": 0.7537625086799569, ""triggered_pairwise_q05"": 0.6894699725292593, ""all_cluster_clearance_q05"": -0.13435298171614452, ""center_norm_pre_normalization"": 0.8693021566266519}, {""absolute_escape_q05"": -0.13259670931219655, ""relative_outward_q05"": -0.021313335658746678, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5632676544001884, ""triggered_pairwise_mean"": 0.7685861276483271, ""triggered_pairwise_q05"": 0.7012569196965946, ""all_cluster_clearance_q05"": -0.13259670931219655, ""center_norm_pre_normalization"": 0.8777209401982751}, {""absolute_escape_q05"": -0.13790712938060887, ""relative_outward_q05"": -0.01986928799265585, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6269022630707156, ""triggered_pairwise_mean"": 0.741356431844386, ""triggered_pairwise_q05"": 0.6620860185405559, ""all_cluster_clearance_q05"": -0.13790712938060887, ""center_norm_pre_normalization"": 0.8621931831532316}]",escape
106,57,15605, Strategy,▁Strategy,OK,"(15605,)",-0.7830726537315597,10.930647095358758,False,False,-0.1379216621631925,-0.0114745636091811,0.1171875,0.6336764279591859,0.708082566179809,0.6391328433796309,-0.1379216621631925,False,7.896083108159628,1.573728180459059,0.8766447368421053,0.5841910698979647,"[{""absolute_escape_q05"": -0.13792166216319257, ""relative_outward_q05"": -0.010385324321790112, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6336764279591859, ""triggered_pairwise_mean"": 0.7097708586069998, ""triggered_pairwise_q05"": 0.6430339046118164, ""all_cluster_clearance_q05"": -0.13792166216319257, ""center_norm_pre_normalization"": 0.8438236036523685}, {""absolute_escape_q05"": -0.12821532668448085, ""relative_outward_q05"": -0.009592943959118388, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.5966679224639461, ""triggered_pairwise_mean"": 0.73195447004131, ""triggered_pairwise_q05"": 0.6686795567691217, ""all_cluster_clearance_q05"": -0.12821532668448085, ""center_norm_pre_normalization"": 0.8567663486376491}, {""absolute_escape_q05"": -0.13391197093162618, ""relative_outward_q05"": -0.011474563609181181, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6281918296433114, ""triggered_pairwise_mean"": 0.708082566179809, ""triggered_pairwise_q05"": 0.6391328433796309, ""all_cluster_clearance_q05"": -0.13391197093162618, ""center_norm_pre_normalization"": 0.8428304523865114}]",escape
107,301,27347, biodiversity,▁biodiversity,OK,"(27347,)",-0.7844997632426726,11.334942935881571,False,False,-0.1379270043237945,-0.0197324716072003,0.109375,0.6268402873116776,0.728669807132402,0.6580718728825706,-0.1379270043237945,False,7.8963502161897265,1.98662358036002,0.8848684210526315,0.567100718279194,"[{""absolute_escape_q05"": -0.13792700432379454, ""relative_outward_q05"": -0.01867782827157342, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.5829163487556737, ""triggered_pairwise_mean"": 0.7443244315299912, ""triggered_pairwise_q05"": 0.6830082639999137, ""all_cluster_clearance_q05"": -0.13792700432379454, ""center_norm_pre_normalization"": 0.8638992402089977}, {""absolute_escape_q05"": -0.13135623311333144, ""relative_outward_q05"": -0.018369863532834922, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6185497313855999, ""triggered_pairwise_mean"": 0.7406972692742034, ""triggered_pairwise_q05"": 0.6692744097098549, ""all_cluster_clearance_q05"": -0.13135623311333144, ""center_norm_pre_normalization"": 0.8618138269056269}, {""absolute_escape_q05"": -0.13215134142365323, ""relative_outward_q05"": -0.019732471607200392, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6268402873116776, ""triggered_pairwise_mean"": 0.728669807132402, ""triggered_pairwise_q05"": 0.6580718728825706, ""all_cluster_clearance_q05"": -0.13215134142365323, ""center_norm_pre_normalization"": 0.8548623132914558}]",escape
108,53,5086, sustainable,▁sustainable,OK,"(5086,)",-0.7746858818567696,10.920599904065211,False,False,-0.13796331250031,-0.0118359326953049,0.125,0.6248866366611546,0.7105651518136339,0.6408626700065452,-0.13796331250031,False,7.898165625015499,1.5917966347652488,0.868421052631579,0.5622165916528865,"[{""absolute_escape_q05"": -0.13796331250031, ""relative_outward_q05"": -0.011728500142222565, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.6076953708555213, ""triggered_pairwise_mean"": 0.7154222913735891, ""triggered_pairwise_q05"": 0.649834001379457, ""all_cluster_clearance_q05"": -0.13796331250031, ""center_norm_pre_normalization"": 0.8471396314857486}, {""absolute_escape_q05"": -0.12114382947289704, ""relative_outward_q05"": -0.008302388941897026, ""escape_rate"": 0.1484375, ""compact_radius_q95"": 0.6091851531867547, ""triggered_pairwise_mean"": 0.7304753767118111, ""triggered_pairwise_q05"": 0.65936518148725, ""all_cluster_clearance_q05"": -0.12114382947289704, ""center_norm_pre_normalization"": 0.8559094801457425}, {""absolute_escape_q05"": -0.12748526037142247, ""relative_outward_q05"": -0.011835932695304974, ""escape_rate"": 0.140625, ""compact_radius_q95"": 0.6248866366611546, ""triggered_pairwise_mean"": 0.7105651518136339, ""triggered_pairwise_q05"": 0.6408626700065452, ""all_cluster_clearance_q05"": -0.12748526037142247, ""center_norm_pre_normalization"": 0.8442904487884699}]",escape
109,40,21894, Norwegian,▁Norwegian,OK,"(21894,)",-0.7677285873688826,10.807375179793734,False,False,-0.1379652771768792,-0.0092970724254022,0.1015625,0.6204662377666011,0.722769915833925,0.6520209199313416,-0.1379652771768792,False,7.898263858843962,1.4648536212701118,0.8930921052631579,0.5511655944165028,"[{""absolute_escape_q05"": -0.13796527717687926, ""relative_outward_q05"": -0.006204214775350908, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6060726151071987, ""triggered_pairwise_mean"": 0.722769915833925, ""triggered_pairwise_q05"": 0.6551535149265166, ""all_cluster_clearance_q05"": -0.13796527717687926, ""center_norm_pre_normalization"": 0.8514316039710249}, {""absolute_escape_q05"": -0.13177738458188268, ""relative_outward_q05"": -0.009109760863181092, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5865025779832697, ""triggered_pairwise_mean"": 0.7419232970446171, ""triggered_pairwise_q05"": 0.6785697680109861, ""all_cluster_clearance_q05"": -0.13177738458188268, ""center_norm_pre_normalization"": 0.8625192877243436}, {""absolute_escape_q05"": -0.13736964824857908, ""relative_outward_q05"": -0.009297072425402236, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6204662377666011, ""triggered_pairwise_mean"": 0.7234315164855084, ""triggered_pairwise_q05"": 0.6520209199313416, ""all_cluster_clearance_q05"": -0.13736964824857908, ""center_norm_pre_normalization"": 0.85181700389968}]",escape
110,819,13984, antioxidant,▁antioxidant,OK,"(13984,)",-0.7865112574449624,11.58046860874514,False,False,-0.137988472023467,-0.0242147067438702,0.0859375,0.6243080786776251,0.7359272656828567,0.6607178310655228,-0.137988472023467,False,7.899423601173351,2.2107353371935137,0.9095394736842104,0.5607701966940626,"[{""absolute_escape_q05"": -0.1372589880605934, ""relative_outward_q05"": -0.016999076569579295, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.6030781389532096, ""triggered_pairwise_mean"": 0.7359272656828567, ""triggered_pairwise_q05"": 0.6682791115376022, ""all_cluster_clearance_q05"": -0.1372589880605934, ""center_norm_pre_normalization"": 0.8590636381058473}, {""absolute_escape_q05"": -0.13798847202346703, ""relative_outward_q05"": -0.024214706743870277, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6056658380908266, ""triggered_pairwise_mean"": 0.7481992302096093, ""triggered_pairwise_q05"": 0.6751323270976584, ""all_cluster_clearance_q05"": -0.13798847202346703, ""center_norm_pre_normalization"": 0.8661214834345855}, {""absolute_escape_q05"": -0.1365754631586403, ""relative_outward_q05"": -0.019058448505553126, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6243080786776251, ""triggered_pairwise_mean"": 0.736768242805345, ""triggered_pairwise_q05"": 0.6607178310655228, ""all_cluster_clearance_q05"": -0.1365754631586403, ""center_norm_pre_normalization"": 0.8595491500130769}]",escape
111,102,9388, babies,▁babies,OK,"(9388,)",-0.762062936205699,11.07442127158721,False,False,-0.1380323525808015,-0.0153233423669949,0.109375,0.6087072412579025,0.7207819885121884,0.6556815555266059,-0.1380323525808015,False,7.901617629040075,1.7661671183497478,0.8848684210526315,0.5217681031447563,"[{""absolute_escape_q05"": -0.13803235258080152, ""relative_outward_q05"": -0.011367576936089674, ""escape_rate"": 0.140625, ""compact_radius_q95"": 0.6006074862271036, ""triggered_pairwise_mean"": 0.7318995898787906, ""triggered_pairwise_q05"": 0.6658496657558243, ""all_cluster_clearance_q05"": -0.13803235258080152, ""center_norm_pre_normalization"": 0.8567345707286905}, {""absolute_escape_q05"": -0.13460282784616073, ""relative_outward_q05"": -0.012644931573179734, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.5763781660619133, ""triggered_pairwise_mean"": 0.7465106381520915, ""triggered_pairwise_q05"": 0.6853853890908636, ""all_cluster_clearance_q05"": -0.13460282784616073, ""center_norm_pre_normalization"": 0.8651537575062991}, {""absolute_escape_q05"": -0.13745117768106996, ""relative_outward_q05"": -0.015323342366994952, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6087072412579025, ""triggered_pairwise_mean"": 0.7207819885121884, ""triggered_pairwise_q05"": 0.6556815555266059, ""all_cluster_clearance_q05"": -0.13745117768106996, ""center_norm_pre_normalization"": 0.8502725325398731}]",escape
112,1270,11042, refrigerator,▁refrigerator,OK,"(11042,)",-0.7819892658485064,11.696559485026723,False,False,-0.1380414411108068,-0.0263243650805546,0.0625,0.6176234596571449,0.7376202046575275,0.6626456807143198,-0.1380414411108068,False,7.902072055540341,2.3162182540277314,0.9342105263157896,0.5440586491428623,"[{""absolute_escape_q05"": -0.13804144111080682, ""relative_outward_q05"": -0.02421700574977927, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6093866910067137, ""triggered_pairwise_mean"": 0.7415066085944453, ""triggered_pairwise_q05"": 0.670129936389386, ""all_cluster_clearance_q05"": -0.13804144111080682, ""center_norm_pre_normalization"": 0.862279588438428}, {""absolute_escape_q05"": -0.1378907024295295, ""relative_outward_q05"": -0.026324365080554624, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5754886175670397, ""triggered_pairwise_mean"": 0.7588958180826659, ""triggered_pairwise_q05"": 0.6915764410837558, ""all_cluster_clearance_q05"": -0.1378907024295295, ""center_norm_pre_normalization"": 0.8722267164566926}, {""absolute_escape_q05"": -0.1312367444249264, ""relative_outward_q05"": -0.017749806284625504, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6176234596571449, ""triggered_pairwise_mean"": 0.7376202046575275, ""triggered_pairwise_q05"": 0.6626456807143198, ""all_cluster_clearance_q05"": -0.1312367444249264, ""center_norm_pre_normalization"": 0.8600407241784398}]",escape
113,126,13006, boring,▁boring,OK,"(13006,)",-0.7638260541909334,11.129093105102609,False,False,-0.1380483340938972,-0.0167118115270227,0.125,0.6090659085700135,0.7234156464883886,0.6562998985173019,-0.1380483340938972,False,7.90241670469486,1.8355905763511364,0.868421052631579,0.5226647714250338,"[{""absolute_escape_q05"": -0.13804833409389722, ""relative_outward_q05"": -0.012891621296680892, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.5994459319487973, ""triggered_pairwise_mean"": 0.7338256953679578, ""triggered_pairwise_q05"": 0.6733724501312044, ""all_cluster_clearance_q05"": -0.13804833409389722, ""center_norm_pre_normalization"": 0.8578491606617581}, {""absolute_escape_q05"": -0.12794991455709592, ""relative_outward_q05"": -0.0089192831830349, ""escape_rate"": 0.296875, ""compact_radius_q95"": 0.6045535386954906, ""triggered_pairwise_mean"": 0.7476666940870947, ""triggered_pairwise_q05"": 0.6765318354076328, ""all_cluster_clearance_q05"": -0.12794991455709592, ""center_norm_pre_normalization"": 0.8658164057146585}, {""absolute_escape_q05"": -0.1339643642892037, ""relative_outward_q05"": -0.01671181152702273, ""escape_rate"": 0.171875, ""compact_radius_q95"": 0.6090659085700135, ""triggered_pairwise_mean"": 0.7234156464883886, ""triggered_pairwise_q05"": 0.6562998985173019, ""all_cluster_clearance_q05"": -0.1339643642892037, ""center_norm_pre_normalization"": 0.8518077612727608}]",escape
114,188,13309, $50,▁$50,OK,"(13309,)",-0.7672538670245785,11.218693920975335,False,False,-0.1380545605229777,-0.0178921162801955,0.1015625,0.6113071902214052,0.7409176608745955,0.6710968960519463,-0.1380545605229777,False,7.902728026148886,1.8946058140097788,0.8930921052631579,0.528267975553513,"[{""absolute_escape_q05"": -0.13592012244282126, ""relative_outward_q05"": -0.014213546380205356, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.5842512787873068, ""triggered_pairwise_mean"": 0.7470717408241676, ""triggered_pairwise_q05"": 0.6833339188681654, ""all_cluster_clearance_q05"": -0.13592012244282126, ""center_norm_pre_normalization"": 0.8654754434343901}, {""absolute_escape_q05"": -0.13805456052297774, ""relative_outward_q05"": -0.017892116280195578, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5816247989292255, ""triggered_pairwise_mean"": 0.7574178784706319, ""triggered_pairwise_q05"": 0.6902159329579765, ""all_cluster_clearance_q05"": -0.13805456052297774, ""center_norm_pre_normalization"": 0.8713857077345681}, {""absolute_escape_q05"": -0.13645213603418663, ""relative_outward_q05"": -0.014787431297030106, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.6113071902214052, ""triggered_pairwise_mean"": 0.7409176608745955, ""triggered_pairwise_q05"": 0.6710968960519463, ""all_cluster_clearance_q05"": -0.13645213603418663, ""center_norm_pre_normalization"": 0.8619406835863204}]",escape
115,135,30543, Optimiz,▁Optimiz,OK,"(30543,)",-0.7775505032772054,11.141729140380804,False,False,-0.1380762601653382,-0.0155350470496955,0.09375,0.6239391960621716,0.7099782633522429,0.6421275767730147,-0.1380762601653382,False,7.90381300826691,1.776752352484779,0.9013157894736842,0.559847990155429,"[{""absolute_escape_q05"": -0.13361347924621592, ""relative_outward_q05"": -0.013808453721105257, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6110437543664081, ""triggered_pairwise_mean"": 0.7134718948173054, ""triggered_pairwise_q05"": 0.6480281322718949, ""all_cluster_clearance_q05"": -0.13361347924621592, ""center_norm_pre_normalization"": 0.8459966879614226}, {""absolute_escape_q05"": -0.12969732457297553, ""relative_outward_q05"": -0.01553504704969558, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6118329751547509, ""triggered_pairwise_mean"": 0.7230188430563785, ""triggered_pairwise_q05"": 0.6567160292314951, ""all_cluster_clearance_q05"": -0.12969732457297553, ""center_norm_pre_normalization"": 0.8515766311592019}, {""absolute_escape_q05"": -0.13807626016533822, ""relative_outward_q05"": -0.01393450638801504, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.6239391960621716, ""triggered_pairwise_mean"": 0.7099782633522429, ""triggered_pairwise_q05"": 0.6421275767730147, ""all_cluster_clearance_q05"": -0.13807626016533822, ""center_norm_pre_normalization"": 0.8439455305568515}]",escape
116,376,10434, marijuana,▁marijuana,OK,"(10434,)",-0.7653252229103205,11.39348853524088,False,False,-0.1380933274895785,-0.0211153529329549,0.078125,0.6061165424877869,0.7464316980246332,0.6746990603821102,-0.1380933274895785,False,7.904666374478926,2.0557676466477486,0.9177631578947368,0.5152913562194672,"[{""absolute_escape_q05"": -0.13117981422867012, ""relative_outward_q05"": -0.017900541673030516, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5721185580171805, ""triggered_pairwise_mean"": 0.7562165865127022, ""triggered_pairwise_q05"": 0.6921736632432561, ""all_cluster_clearance_q05"": -0.13117981422867012, ""center_norm_pre_normalization"": 0.870701524564655}, {""absolute_escape_q05"": -0.13094700507109497, ""relative_outward_q05"": -0.021115352932954967, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.5634600678326959, ""triggered_pairwise_mean"": 0.7628848069763354, ""triggered_pairwise_q05"": 0.7030708172956314, ""all_cluster_clearance_q05"": -0.13094700507109497, ""center_norm_pre_normalization"": 0.8744925784947801}, {""absolute_escape_q05"": -0.13809332748957853, ""relative_outward_q05"": -0.01894238253461445, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6061165424877869, ""triggered_pairwise_mean"": 0.7464316980246332, ""triggered_pairwise_q05"": 0.6746990603821102, ""all_cluster_clearance_q05"": -0.13809332748957853, ""center_norm_pre_normalization"": 0.8651084907549259}]",compact+escape
